age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datasetType
34,7,1,1,0,135,0,0,2,24,6,340,2,-1,0,3,0,1
34,9,2,1,0,1115,1,0,0,25,4,52,4,-1,0,3,0,1
50,9,2,1,0,2538,0,0,0,26,6,136,4,204,2,2,1,1
57,0,1,1,0,272,0,0,0,18,0,407,1,116,1,3,1,1
37,9,1,1,0,4760,1,0,0,19,9,186,2,7,0,0,0,1
31,1,1,1,0,-442,1,0,0,14,8,434,1,-1,0,3,1,1
53,4,2,0,0,538,0,0,0,16,1,124,2,-1,0,3,0,1
34,1,1,1,0,323,1,0,2,20,8,9,3,-1,0,3,0,1
28,5,1,2,0,18,0,0,0,21,1,859,4,-1,0,3,1,1
54,7,1,0,0,2959,0,0,2,19,9,83,1,-1,0,3,0,1
56,3,1,0,0,233,0,0,0,13,1,116,2,-1,0,3,0,1
32,4,2,2,0,0,0,0,0,6,5,101,4,2,5,3,0,1
35,0,1,1,0,724,0,0,0,26,0,122,2,99,7,0,0,1
33,2,1,1,0,404,1,0,2,20,8,257,3,-1,0,3,0,1
48,1,2,0,0,3322,1,0,2,21,8,356,5,-1,0,3,0,1
46,4,0,2,0,524,1,0,0,6,8,102,3,365,2,0,0,1
36,0,1,1,0,1954,1,0,0,17,9,301,1,143,5,1,0,1
49,1,1,1,0,2060,1,0,0,29,0,195,1,243,3,1,0,1
31,1,1,2,0,603,0,0,0,27,0,509,2,-1,0,3,0,1
37,9,1,1,0,-164,1,0,0,12,8,304,1,355,2,0,0,1
56,1,2,1,0,2321,1,0,0,28,8,796,1,77,0,3,1,1
47,9,0,1,0,209,0,0,0,7,5,138,2,-1,0,3,0,1
43,1,1,1,0,3057,1,0,2,23,8,238,3,73,2,3,0,1
49,9,1,1,0,1410,1,0,1,28,5,67,2,-1,0,3,0,1
31,5,1,1,0,20,1,0,2,11,8,417,1,-1,0,3,0,1
32,4,2,1,0,2,1,0,0,23,1,1021,6,-1,0,3,1,1
37,2,1,3,0,146,0,0,2,25,8,103,4,-1,0,3,0,1
38,9,1,1,0,1499,1,0,0,20,8,364,1,-1,0,3,0,1
37,4,2,1,0,185,0,0,0,16,5,82,3,-1,0,3,1,1
36,1,2,1,0,1766,1,0,0,8,3,17,1,323,1,0,0,1
45,9,2,1,0,5,0,0,0,12,1,604,1,-1,0,3,1,1
54,9,1,1,0,39,0,0,0,29,5,354,3,-1,0,3,0,1
36,1,1,1,0,1310,1,0,0,20,8,626,1,-1,0,3,0,1
25,4,1,1,0,4531,1,0,0,12,2,757,2,-1,0,3,1,1
38,4,2,2,0,36,1,0,0,17,8,158,1,271,2,0,0,1
38,4,1,1,0,0,1,0,0,13,3,103,1,-1,0,3,0,1
60,0,2,1,0,3735,0,0,0,21,2,189,1,187,8,2,1,1
43,4,2,2,0,618,0,0,0,2,8,337,3,45,1,3,1,1
30,4,1,2,0,562,0,0,0,13,1,128,2,-1,0,3,0,1
36,1,1,1,0,3646,0,0,2,12,6,206,2,-1,0,3,0,1
25,1,1,1,0,785,1,0,0,22,0,246,2,102,2,0,1,1
48,9,1,1,0,179,1,1,0,19,3,84,1,245,1,0,0,1
35,1,1,0,0,1240,1,0,0,18,8,94,2,329,5,0,0,1
25,4,2,2,0,8,0,0,0,20,0,107,2,4,0,3,1,1
38,4,1,1,0,4806,1,0,2,19,8,159,3,-1,0,3,0,1
28,0,1,1,0,-122,1,0,0,17,8,222,1,-1,0,3,0,1
34,9,1,1,0,0,0,0,0,27,1,118,4,-1,0,3,0,1
44,4,1,2,0,1718,1,0,2,20,8,107,1,-1,0,3,0,1
35,1,2,1,0,352,1,0,0,17,1,321,9,-1,0,3,0,1
49,0,0,2,0,15,1,0,0,18,10,244,2,-1,0,3,1,1
32,1,1,2,0,0,0,0,0,20,5,51,5,-1,0,3,0,1
51,7,1,0,0,316,0,0,0,25,5,1049,5,-1,0,3,1,1
43,1,1,1,0,277,1,0,2,13,8,217,1,-1,0,3,0,1
31,1,1,0,0,211,1,0,2,18,8,195,2,-1,0,3,0,1
50,4,2,2,0,141,0,0,0,13,1,129,1,-1,0,3,0,1
34,0,1,1,0,1066,1,0,0,11,8,183,5,-1,0,3,0,1
31,7,2,1,0,96,1,0,2,20,8,305,1,-1,0,3,0,1
28,5,1,2,0,0,0,0,0,15,5,768,4,-1,0,3,1,1
44,2,1,3,0,762,0,0,2,22,5,396,1,-1,0,3,0,1
58,7,1,1,0,-42,0,1,0,27,1,82,6,-1,0,3,0,1
33,1,1,1,0,72,0,0,0,21,8,106,4,-1,0,3,0,1
32,4,1,2,0,1506,1,0,0,21,9,143,2,-1,0,3,0,1
38,9,1,1,0,46,1,0,0,6,8,194,1,-1,0,3,0,1
40,1,1,2,0,42,0,0,0,23,1,123,3,-1,0,3,0,1
34,1,1,1,0,900,1,0,0,22,0,866,2,-1,0,3,0,1
33,0,1,2,0,311,1,0,0,10,8,293,1,-1,0,3,0,1
42,1,1,1,0,215,1,0,0,12,8,184,1,176,1,0,0,1
33,9,1,1,0,1,0,0,0,23,1,132,5,-1,0,3,0,1
32,1,1,1,0,516,1,0,2,5,8,527,1,-1,0,3,0,1
36,9,1,1,0,9158,1,0,0,13,1,138,2,-1,0,3,0,1
54,5,1,1,0,951,0,0,0,21,2,341,1,65,2,3,1,1
53,4,1,1,0,3,0,0,0,12,5,689,1,-1,0,3,0,1
33,9,1,1,0,1685,1,0,0,10,0,386,2,-1,0,3,0,1
40,9,1,1,0,473,1,0,2,27,8,58,1,-1,0,3,0,1
45,3,1,0,0,44,0,0,2,11,8,81,1,-1,0,3,0,1
27,1,1,1,0,-883,1,0,0,17,5,842,2,-1,0,3,1,1
37,1,1,0,0,877,1,0,0,14,8,129,3,327,3,0,0,1
48,4,1,2,0,1326,1,0,2,7,8,340,1,-1,0,3,0,1
45,4,1,2,0,8888,0,0,0,15,9,154,1,-1,0,3,0,1
55,4,1,1,0,939,0,0,0,5,6,152,1,-1,0,3,0,1
34,1,1,1,0,1915,1,0,0,18,8,810,2,-1,0,3,1,1
28,7,1,1,0,61,1,0,0,17,8,90,1,369,1,0,0,1
51,4,1,2,0,161,1,0,2,7,8,21,1,-1,0,3,0,1
52,1,1,0,0,3673,0,0,0,11,6,75,2,-1,0,3,0,1
42,4,1,2,0,1043,0,0,0,13,10,195,2,-1,0,3,1,1
28,4,1,1,0,-263,1,0,2,4,6,352,2,-1,0,3,0,1
30,7,1,2,0,402,0,0,0,14,1,148,2,-1,0,3,0,1
39,4,1,1,0,4869,1,0,0,7,8,1051,2,292,1,3,0,1
47,1,1,0,0,624,1,0,0,13,0,111,1,223,1,0,0,1
40,4,1,1,0,293,1,0,0,22,5,97,4,-1,0,3,0,1
43,7,2,1,0,-93,1,0,0,8,1,1882,2,-1,0,3,1,1
56,9,1,1,0,1011,0,0,0,10,7,106,1,-1,0,3,1,1
31,1,1,1,0,5585,0,0,0,26,5,433,2,-1,0,3,0,1
60,9,0,2,0,0,1,0,0,14,6,231,1,-1,0,3,1,1
52,9,1,0,0,833,0,0,1,6,8,230,1,-1,0,3,0,1
35,4,1,1,0,169,1,0,0,5,8,227,1,-1,0,3,0,1
71,7,1,2,0,400,0,0,0,14,5,1026,3,-1,0,3,1,1
33,1,1,1,0,1467,1,0,2,16,8,92,3,-1,0,3,0,1
43,9,2,2,0,2834,1,0,0,27,1,826,3,-1,0,3,1,1
51,4,1,0,0,3186,1,0,2,25,5,234,2,-1,0,3,0,1
30,7,2,1,0,33,0,0,0,5,1,164,3,-1,0,3,0,1
33,5,1,2,0,720,0,0,0,12,0,334,2,-1,0,3,1,1
50,1,1,1,0,-95,1,0,0,10,5,168,3,-1,0,3,0,1
40,7,1,1,0,5728,1,0,0,22,5,403,1,-1,0,3,0,1
36,7,1,1,0,1628,0,0,0,17,8,231,3,-1,0,3,0,1
28,1,1,0,0,322,1,0,0,22,5,243,6,-1,0,3,0,1
36,4,1,2,0,724,1,0,2,24,8,137,1,-1,0,3,0,1
37,4,1,2,0,1373,0,0,0,21,1,118,3,-1,0,3,0,1
33,9,1,1,0,-69,1,0,0,29,4,63,1,241,2,1,0,1
33,5,1,1,0,247,0,0,0,9,8,403,1,3,0,3,1,1
38,9,0,2,0,28,0,0,0,2,9,231,2,-1,0,3,1,1
47,4,1,2,0,0,0,0,0,26,1,59,5,-1,0,3,0,1
34,3,2,2,0,220,1,0,0,16,8,381,3,-1,0,3,0,1
63,4,1,1,0,6075,1,1,0,12,8,618,3,86,0,3,0,1
30,1,1,1,0,320,1,0,0,12,8,469,2,-1,0,3,0,1
36,4,1,2,0,400,1,0,0,13,8,573,2,276,3,0,1,1
28,4,1,0,0,3447,0,0,0,17,3,316,1,139,2,0,1,1
34,4,1,2,0,511,0,0,0,12,6,234,2,184,4,2,1,1
37,10,1,1,0,1704,0,0,0,1,9,221,1,-1,0,3,0,1
28,9,1,1,0,240,1,1,0,25,3,73,1,262,1,1,0,1
51,4,1,1,0,3660,1,0,2,14,8,57,5,-1,0,3,0,1
33,1,1,1,0,1726,1,0,0,3,1,204,2,-1,0,3,0,1
42,1,1,1,0,505,1,0,2,12,8,542,1,-1,0,3,0,1
44,1,1,1,0,-863,1,0,2,27,8,82,1,-1,0,3,0,1
33,7,1,1,0,146,1,0,0,7,6,203,1,-1,0,3,1,1
32,1,1,1,0,248,1,0,0,30,5,61,4,-1,0,3,0,1
39,7,1,1,0,-265,1,0,2,13,5,145,2,-1,0,3,0,1
34,1,1,0,0,2500,1,0,0,22,8,255,1,-1,0,3,0,1
30,4,1,1,0,1359,1,0,0,17,9,227,2,-1,0,3,0,1
33,1,1,1,0,-142,1,0,2,24,8,493,2,-1,0,3,0,1
34,7,1,1,0,3,1,0,2,13,8,512,1,-1,0,3,0,1
53,4,1,1,0,76,0,1,0,6,5,140,1,-1,0,3,0,1
48,4,1,2,0,501,1,0,2,11,8,130,3,-1,0,3,0,1
48,9,2,1,0,1185,1,0,0,21,1,932,2,38,2,3,1,1
47,4,1,2,0,1168,0,0,0,1,1,269,1,-1,0,3,1,1
49,9,1,2,0,0,0,0,0,12,6,177,3,-1,0,3,0,1
38,9,1,2,0,2689,1,0,0,16,1,821,2,82,1,3,1,1
38,4,1,1,0,696,1,0,0,20,9,214,1,210,3,0,0,1
41,4,1,2,0,3236,0,0,0,20,5,221,1,-1,0,3,0,1
32,0,1,1,0,10,1,0,0,4,8,171,1,-1,0,3,0,1
34,7,1,1,0,890,1,0,0,10,3,754,1,182,5,0,1,1
39,9,1,1,0,2,0,0,0,8,1,237,3,-1,0,3,0,1
57,4,1,2,0,1078,0,0,0,8,7,137,2,-1,0,3,1,1
29,1,2,1,0,450,0,0,0,28,4,450,1,-1,0,3,0,1
31,7,0,1,0,438,0,0,0,5,9,508,1,83,0,3,1,1
32,9,1,1,0,600,1,0,0,21,8,487,2,-1,0,3,0,1
45,9,0,2,0,7242,1,0,2,5,6,311,3,-1,0,3,0,1
58,9,1,1,0,464,0,0,0,13,9,492,1,91,1,3,1,1
42,4,1,1,0,129,0,0,0,13,3,15,5,175,5,1,0,1
50,4,1,1,0,4073,0,0,0,23,5,211,4,-1,0,3,0,1
51,0,1,1,0,92,0,0,0,23,5,1293,4,-1,0,3,1,1
35,0,1,1,0,138,1,0,0,11,8,131,1,353,3,0,0,1
32,4,1,1,0,2413,1,0,0,14,8,663,4,-1,0,3,1,1
33,9,1,1,0,0,0,0,0,20,1,226,6,-1,0,3,0,1
41,9,1,1,0,341,0,0,0,4,6,32,4,-1,0,3,0,1
46,9,1,2,0,5510,0,0,2,11,6,28,3,-1,0,3,0,1
43,5,1,1,0,476,0,0,0,28,0,456,1,-1,0,3,1,1
31,3,1,0,0,123,1,0,0,18,0,717,2,253,4,0,1,1
40,0,1,1,0,732,0,0,0,19,4,151,2,173,1,0,0,1
42,4,1,1,0,2416,0,0,0,18,8,132,3,-1,0,3,0,1
53,1,1,0,0,8112,1,0,0,8,3,223,2,-1,0,3,0,1
72,0,1,1,0,936,1,0,0,25,9,100,1,104,1,0,0,1
29,4,2,1,0,691,1,0,2,5,8,588,2,-1,0,3,1,1
58,0,2,1,0,498,1,0,0,17,5,668,3,-1,0,3,1,1
29,9,2,1,0,773,1,0,0,13,8,318,1,-1,0,3,0,1
30,1,1,1,0,422,1,0,2,18,8,243,1,-1,0,3,0,1
46,1,1,1,0,1940,0,0,0,17,3,202,22,-1,0,3,0,1
39,9,1,1,0,773,1,0,0,10,3,572,1,303,3,0,1,1
46,1,1,0,0,214,0,0,2,5,4,170,1,-1,0,3,0,1
52,5,1,1,0,7,1,0,0,6,8,504,1,3,1,3,0,1
30,9,1,1,0,556,1,0,0,16,8,397,1,-1,0,3,0,1
55,7,1,1,0,353,0,0,0,22,0,334,1,203,3,0,0,1
52,9,1,1,0,14306,0,0,2,17,6,295,6,-1,0,3,0,1
44,3,1,1,0,178,1,0,2,16,8,314,3,-1,0,3,0,1
35,4,1,2,0,-677,1,0,0,7,9,170,1,94,1,0,0,1
47,4,1,2,0,6614,0,0,0,17,1,159,2,-1,0,3,0,1
50,10,1,1,0,3384,0,0,0,13,9,201,3,-1,0,3,1,1
37,4,1,2,0,250,1,0,0,11,1,86,2,-1,0,3,0,1
27,9,2,2,0,5293,0,0,0,12,0,203,2,88,1,3,1,1
30,7,2,1,0,466,1,0,0,11,8,86,7,-1,0,3,0,1
47,3,1,2,0,-7,0,1,0,12,1,369,4,-1,0,3,0,1
40,4,1,2,0,1572,1,0,2,18,0,89,1,-1,0,3,0,1
28,0,2,1,0,208,0,0,0,23,7,359,1,-1,0,3,1,1
39,4,1,1,0,1465,0,0,0,4,6,303,1,-1,0,3,1,1
53,5,1,1,0,949,0,0,1,4,5,345,1,-1,0,3,1,1
46,6,0,2,0,1261,0,0,2,14,8,707,3,-1,0,3,1,1
54,5,1,1,0,1,0,0,0,7,1,818,1,-1,0,3,1,1
33,6,1,1,0,260,1,0,0,3,8,120,2,-1,0,3,0,1
32,4,1,2,0,2,1,0,0,22,8,294,4,-1,0,3,0,1
27,1,2,1,0,14,1,0,0,24,8,67,2,-1,0,3,0,1
43,0,1,1,0,80,0,0,0,20,5,1235,2,-1,0,3,1,1
33,9,1,1,0,181,0,0,0,27,5,266,2,-1,0,3,0,1
30,4,2,2,0,984,0,0,0,18,6,87,1,-1,0,3,0,1
31,1,1,2,0,1310,1,0,0,19,1,402,1,-1,0,3,0,1
30,1,1,1,0,3540,0,1,0,5,8,72,1,-1,0,3,0,1
41,0,1,1,0,-2,1,0,0,20,5,682,2,-1,0,3,0,1
36,4,1,2,0,2726,1,0,0,9,8,283,3,-1,0,3,0,1
56,4,2,2,0,1657,1,0,0,11,1,374,2,304,2,1,1,1
36,4,2,2,0,3004,1,0,0,16,8,1888,5,-1,0,3,1,1
51,9,1,1,0,34,0,0,0,13,10,229,2,-1,0,3,1,1
33,4,2,2,0,1408,1,0,0,5,0,13,1,262,4,0,0,1
49,9,2,1,0,528,0,0,0,11,0,353,2,-1,0,3,1,1
27,9,2,1,0,0,1,0,2,5,8,205,5,-1,0,3,0,1
36,7,1,1,0,895,1,0,0,10,8,728,1,181,5,1,1,1
48,9,1,1,0,122,1,0,0,22,5,503,1,86,3,3,1,1
35,1,1,1,0,-17,1,0,2,20,6,11,4,-1,0,3,0,1
44,9,0,1,0,271,0,0,0,15,5,135,4,-1,0,3,0,1
42,1,1,0,0,-108,1,0,0,28,8,151,1,-1,0,3,0,1
46,1,1,1,0,158,1,0,0,12,8,33,2,145,3,1,0,1
55,7,1,1,0,92,1,0,0,12,8,134,1,345,1,0,0,1
48,5,2,1,0,-189,1,0,2,4,8,157,1,-1,0,3,0,1
47,5,1,1,0,1045,0,0,0,4,9,459,1,-1,0,3,1,1
35,4,1,2,0,5210,0,0,0,27,0,263,1,45,0,3,1,1
35,1,1,1,0,592,1,0,0,18,8,151,2,-1,0,3,0,1
38,1,1,0,0,50,1,0,0,12,8,40,1,367,3,0,0,1
53,4,1,2,0,5135,1,0,2,6,9,1020,2,132,0,3,0,1
51,0,1,0,0,0,0,0,2,23,1,180,11,-1,0,3,0,1
26,9,2,2,0,126,0,0,0,22,1,83,2,-1,0,3,0,1
30,4,1,2,0,5228,0,0,0,14,0,206,3,114,2,3,1,1
39,4,1,1,0,2275,1,0,0,18,9,225,2,-1,0,3,0,1
43,9,1,1,0,433,1,0,0,10,1,133,2,-1,0,3,0,1
46,4,1,2,0,2302,1,0,0,18,0,251,8,-1,0,3,0,1
36,1,1,1,0,194,1,0,0,8,5,188,1,-1,0,3,0,1
38,4,2,2,0,3670,0,0,0,17,0,214,1,48,2,3,1,1
47,1,1,1,0,1701,1,0,1,14,9,1133,3,-1,0,3,1,1
45,7,1,1,0,300,0,0,0,8,1,1924,4,-1,0,3,1,1
50,4,1,1,0,289,1,0,0,10,5,738,2,-1,0,3,0,1
51,1,1,0,0,1165,1,0,1,15,0,26,1,-1,0,3,0,1
54,4,1,2,0,558,0,0,2,27,8,271,1,-1,0,3,0,1
31,4,1,2,0,1013,0,0,0,23,3,158,3,-1,0,3,0,1
41,2,1,1,0,250,0,0,0,9,6,153,2,-1,0,3,0,1
33,1,1,1,0,640,1,0,2,3,8,438,2,-1,0,3,0,1
58,9,1,1,0,1470,1,0,0,13,9,332,1,-1,0,3,0,1
44,4,1,2,0,0,1,0,0,17,8,210,2,-1,0,3,0,1
36,10,1,1,0,642,0,0,0,23,6,1512,20,-1,0,3,1,1
40,7,0,1,0,6715,0,0,0,24,7,258,1,85,3,2,1,1
48,1,1,1,0,134,0,0,0,13,5,203,1,-1,0,3,0,1
47,1,1,1,0,2108,0,0,0,16,5,467,1,72,1,2,1,1
49,9,1,1,0,67,0,0,0,28,1,118,6,-1,0,3,0,1
34,4,1,2,0,0,1,0,2,20,8,295,2,-1,0,3,0,1
39,4,1,1,0,1904,1,0,0,7,6,164,1,-1,0,3,0,1
37,7,1,1,0,115,1,0,2,5,5,596,2,-1,0,3,1,1
37,1,1,1,0,1829,0,0,0,26,8,654,5,-1,0,3,1,1
51,2,1,1,0,755,1,0,0,9,9,1041,1,355,1,0,0,1
54,0,1,1,0,101,1,0,0,10,8,143,1,346,1,0,0,1
42,4,1,1,0,0,0,0,0,11,5,95,1,-1,0,3,0,1
51,6,2,2,0,108,1,1,2,11,5,244,2,-1,0,3,0,1
36,9,1,1,0,-395,1,0,0,6,8,178,1,-1,0,3,0,1
45,1,1,0,0,496,1,0,2,7,8,538,1,-1,0,3,0,1
56,1,1,1,0,2534,1,0,0,30,8,303,5,-1,0,3,0,1
33,9,1,1,0,675,1,0,0,6,8,587,2,-1,0,3,1,1
50,4,2,2,0,6599,1,0,0,17,1,330,1,-1,0,3,0,1
53,9,2,1,0,536,1,0,0,7,1,354,2,-1,0,3,1,1
36,1,1,0,0,2215,1,0,2,12,8,153,1,-1,0,3,0,1
34,1,1,1,0,522,1,0,0,21,3,295,1,-1,0,3,0,1
51,4,1,1,0,-29,1,1,0,13,8,86,2,-1,0,3,0,1
44,1,1,1,0,-438,1,0,0,11,8,319,1,351,1,0,0,1
50,7,0,1,0,0,1,0,0,13,0,81,2,-1,0,3,1,1
37,1,2,1,0,-242,1,0,0,15,8,1160,4,136,2,3,1,1
40,1,1,0,0,2221,1,0,2,11,8,150,1,-1,0,3,0,1
31,1,1,1,0,890,1,0,0,18,0,796,1,-1,0,3,0,1
40,1,1,0,0,2569,1,0,0,21,8,105,1,278,1,0,0,1
40,0,2,2,0,14,1,0,0,17,0,386,4,-1,0,3,1,1
47,9,1,1,0,484,0,0,0,5,3,281,3,-1,0,3,0,1
35,4,1,1,0,295,1,0,0,13,5,93,1,-1,0,3,0,1
35,4,2,2,0,16,0,0,0,8,9,133,1,75,1,3,1,1
47,0,1,2,0,5526,0,0,2,14,8,150,4,-1,0,3,0,1
57,7,1,1,0,115,1,0,2,15,8,580,3,-1,0,3,0,1
43,4,1,2,0,429,0,0,2,7,8,114,1,-1,0,3,0,1
39,7,1,0,0,0,1,0,0,18,9,332,1,188,1,0,0,1
50,7,1,1,0,517,1,0,2,17,8,75,1,-1,0,3,0,1
29,6,0,2,0,1571,0,0,2,26,6,261,1,-1,0,3,0,1
47,9,2,1,0,385,0,0,0,8,1,340,2,-1,0,3,0,1
47,4,1,2,0,6634,0,0,0,17,1,171,2,-1,0,3,0,1
25,1,1,2,0,740,1,0,2,25,8,115,1,-1,0,3,0,1
37,0,1,1,0,1145,1,0,2,18,8,89,2,-1,0,3,0,1
38,1,1,1,0,705,1,0,0,11,5,834,2,-1,0,3,1,1
35,2,1,2,0,7968,0,0,0,22,9,131,1,26,1,3,0,1
62,5,1,2,0,3849,1,0,0,9,9,230,1,187,4,2,1,1
51,9,2,1,0,-150,0,0,0,7,1,2188,1,-1,0,3,1,1
57,4,1,2,0,2764,0,0,0,17,1,235,1,-1,0,3,0,1
32,4,1,1,0,-55,1,0,0,10,1,118,4,-1,0,3,0,1
55,9,1,1,0,1982,1,0,0,16,1,183,3,-1,0,3,0,1
55,1,1,1,0,-1195,1,0,0,14,8,386,1,-1,0,3,1,1
51,2,1,1,0,256,0,0,0,8,8,368,2,-1,0,3,0,1
31,7,2,1,0,268,1,0,0,9,8,228,1,-1,0,3,0,1
33,1,1,1,0,-63,1,1,2,8,5,190,1,-1,0,3,0,1
29,4,2,2,0,803,0,0,0,29,4,76,1,1,1,3,0,1
50,5,1,1,0,120,0,0,0,8,1,106,1,-1,0,3,0,1
29,9,1,1,0,184,1,0,0,28,5,63,1,-1,0,3,0,1
33,4,1,2,0,46,0,0,0,26,9,539,2,-1,0,3,1,1
32,1,2,1,0,0,0,0,0,5,1,549,3,-1,0,3,1,1
44,4,1,2,0,-1260,1,1,0,13,8,170,3,143,1,3,0,1
51,4,1,1,0,33,0,0,0,14,8,101,9,-1,0,3,0,1
49,9,1,1,0,1422,1,0,2,29,5,65,3,-1,0,3,0,1
34,0,1,1,0,0,1,0,0,14,5,125,2,-1,0,3,0,1
51,4,1,1,0,2206,1,0,0,4,1,286,1,458,1,0,1,1
38,4,1,2,0,1783,0,0,0,13,1,199,1,-1,0,3,1,1
56,4,1,2,0,9731,0,0,0,11,6,143,2,65,0,3,1,1
58,5,2,1,0,3784,0,0,0,18,0,240,1,154,2,2,1,1
58,4,1,1,0,0,0,0,0,8,8,424,5,-1,0,3,0,1
33,7,2,1,0,163,0,0,0,19,8,168,1,-1,0,3,1,1
42,1,2,2,0,10,0,0,0,12,11,191,1,92,1,2,1,1
36,4,1,2,0,1050,0,0,0,13,7,216,3,-1,0,3,1,1
38,4,1,1,0,60,1,0,0,15,8,170,5,-1,0,3,0,1
33,9,1,1,0,0,0,0,0,29,1,120,3,-1,0,3,0,1
34,1,1,0,0,0,0,0,0,21,5,436,3,-1,0,3,0,1
41,4,1,3,0,3283,0,0,0,18,8,712,1,72,0,3,0,1
50,4,1,1,0,731,0,0,2,7,1,262,1,-1,0,3,0,1
41,4,0,1,0,0,0,0,0,18,1,131,1,-1,0,3,0,1
31,1,2,1,0,312,1,0,0,13,8,475,3,-1,0,3,0,1
37,4,1,1,0,59,1,0,2,15,8,182,7,-1,0,3,0,1
32,1,1,1,0,621,0,0,0,25,5,1234,2,2,0,3,1,1
43,4,1,1,0,46,0,0,0,29,1,66,2,-1,0,3,0,1
41,4,1,1,0,0,1,0,0,11,5,93,1,-1,0,3,0,1
43,0,2,1,0,1003,0,0,0,30,1,941,1,24,1,3,1,1
39,4,1,2,0,526,0,0,0,20,6,341,2,182,6,2,1,1
55,2,1,2,0,227,0,0,0,9,1,117,4,-1,0,3,0,1
44,4,1,2,0,598,1,0,0,5,8,63,2,-1,0,3,0,1
40,1,1,0,0,194,0,0,0,29,5,188,2,-1,0,3,0,1
46,6,1,2,0,3987,1,0,0,26,5,116,3,-1,0,3,0,1
41,4,1,2,0,524,1,0,0,12,6,127,1,-1,0,3,0,1
52,4,1,2,0,706,0,0,1,28,1,148,5,-1,0,3,0,1
39,9,1,1,0,1492,1,0,0,15,5,255,7,-1,0,3,0,1
32,9,1,1,0,8,0,0,0,20,1,91,2,-1,0,3,0,1
32,0,2,1,0,254,1,0,0,10,8,45,1,-1,0,3,0,1
38,0,1,1,0,807,1,0,0,11,8,328,6,-1,0,3,0,1
22,1,2,1,0,136,0,0,0,11,5,198,2,-1,0,3,0,1
42,1,1,1,0,1478,1,0,2,9,8,84,1,-1,0,3,0,1
34,4,2,2,0,1,1,0,0,7,1,481,1,-1,0,3,0,1
47,1,1,1,0,-866,1,0,0,6,8,446,2,-1,0,3,1,1
56,4,1,2,0,-460,1,0,0,4,8,75,1,195,5,0,0,1
56,1,1,0,0,1192,1,0,0,29,8,878,1,-1,0,3,0,1
37,4,1,1,0,1144,1,0,0,16,5,115,1,-1,0,3,0,1
51,7,1,1,0,714,0,0,0,23,5,764,1,-1,0,3,1,1
52,9,0,1,0,4378,1,0,0,19,8,207,5,27,0,3,0,1
37,1,2,1,0,-205,1,0,0,17,8,1173,2,288,5,3,1,1
41,0,0,1,0,177,1,0,0,16,8,170,2,390,1,0,0,1
42,4,1,1,0,745,0,0,0,23,9,119,1,170,2,0,0,1
49,4,1,2,0,422,0,0,0,18,1,21,5,-1,0,3,0,1
26,4,1,2,0,1152,1,0,0,4,1,237,3,-1,0,3,0,1
37,9,2,1,0,0,0,0,0,7,1,567,3,-1,0,3,1,1
32,0,1,1,0,631,0,0,0,23,5,246,3,-1,0,3,0,1
39,1,1,1,0,172,1,0,0,15,0,360,1,292,1,0,0,1
46,9,0,1,0,208,0,0,0,13,5,146,1,-1,0,3,0,1
36,0,0,1,0,368,1,0,0,7,8,263,2,319,1,1,0,1
53,3,1,1,0,0,0,0,0,28,9,160,1,95,1,2,1,1
35,3,1,2,0,948,1,0,0,17,8,440,1,343,4,1,0,1
49,0,1,1,0,4611,0,0,0,21,8,262,1,58,0,3,1,1
45,1,1,0,0,2546,1,0,0,21,8,239,1,0,1,3,0,1
46,9,1,1,0,649,1,0,0,17,6,91,1,-1,0,3,0,1
37,4,1,1,0,1072,1,0,0,23,8,1161,2,-1,0,3,0,1
38,4,1,2,0,3839,0,0,0,16,6,105,1,-1,0,3,0,1
34,4,1,2,0,257,1,0,0,20,8,789,1,-1,0,3,1,1
50,9,2,1,0,15,0,0,0,18,5,931,1,-1,0,3,1,1
44,9,1,1,0,4560,1,0,2,15,8,127,2,-1,0,3,0,1
29,1,1,1,0,321,1,0,0,13,8,176,6,366,5,0,0,1
48,5,1,2,0,9287,0,0,1,10,6,696,3,-1,0,3,1,1
32,4,2,1,0,0,0,0,0,15,9,59,1,-1,0,3,0,1
38,4,2,2,0,383,0,0,0,3,3,681,1,-1,0,3,1,1
47,1,1,0,0,1878,1,0,2,9,8,59,1,-1,0,3,0,1
42,4,1,2,0,143,0,0,0,23,1,90,2,-1,0,3,0,1
40,4,1,2,0,922,0,0,0,19,10,288,1,-1,0,3,1,1
25,9,1,1,0,-79,1,0,2,3,6,89,1,-1,0,3,0,1
28,1,2,1,0,11,1,0,0,12,8,72,1,-1,0,3,0,1
27,4,2,1,0,492,0,0,0,25,1,239,1,-1,0,3,1,1
33,1,1,0,0,644,1,0,0,6,3,122,1,269,1,0,0,1
57,1,1,0,0,2548,1,0,0,29,8,247,2,1,3,3,0,1
55,4,1,0,0,541,1,0,0,9,4,250,3,-1,0,3,0,1
28,1,1,1,0,-80,1,0,2,24,8,396,3,-1,0,3,0,1
40,9,1,1,0,259,1,0,2,19,1,194,5,-1,0,3,0,1
29,1,1,2,0,656,1,0,0,15,5,325,1,-1,0,3,0,1
34,1,1,1,0,-605,1,0,0,15,5,21,3,-1,0,3,0,1
44,5,1,2,0,11977,1,0,0,16,6,334,1,160,0,3,1,1
