age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37.0,technician,married,secondary,no,480.0,no,,,22.0,oct,,2.0,182,,other,yes
,technician,married,secondary,no,,,,cellular,4.0,sep,,2.0,94,,failure,no
50.0,technician,single,secondary,,,no,no,,26.0,,,,-1,0.0,,no
36.0,technician,divorced,,,487.0,no,yes,,,aug,,,-1,,unknown,no
41.0,admin.,,secondary,no,,,,cellular,13.0,apr,231.0,1.0,-1,0.0,unknown,no
28.0,management,married,,,318.0,yes,,unknown,27.0,may,4.0,,-1,0.0,,no
,technician,single,,no,-411.0,,no,cellular,12.0,may,,5.0,292,,failure,no
,retired,married,secondary,no,,no,no,unknown,5.0,,419.0,1.0,-1,0.0,unknown,no
,management,,,no,4937.0,yes,no,telephone,13.0,,421.0,,-1,0.0,unknown,no
,entrepreneur,married,secondary,no,725.0,no,,cellular,,,,1.0,-1,0.0,,no
51.0,entrepreneur,married,tertiary,,,no,,unknown,,jun,,,-1,,,no
32.0,technician,,,no,4089.0,,no,cellular,26.0,may,114.0,7.0,287,,failure,no
35.0,technician,married,tertiary,no,,no,no,,,aug,286.0,2.0,-1,0.0,unknown,no
37.0,technician,married,unknown,no,,,no,cellular,1.0,oct,238.0,,107,2.0,,yes
,blue-collar,,secondary,no,2998.0,yes,no,,,jun,91.0,,-1,0.0,unknown,no
,retired,married,secondary,,,no,no,,13.0,,,3.0,-1,,,no
32.0,management,,unknown,no,787.0,no,,cellular,28.0,,92.0,1.0,-1,0.0,unknown,no
,technician,divorced,secondary,no,167.0,no,,cellular,,,211.0,3.0,-1,0.0,unknown,no
,management,single,tertiary,,243.0,yes,no,,7.0,may,160.0,2.0,360,3.0,failure,no
,management,married,tertiary,no,,no,no,cellular,3.0,feb,,,-1,0.0,unknown,no
32.0,admin.,single,secondary,,2817.0,yes,,cellular,21.0,nov,195.0,,-1,0.0,unknown,no
,management,,tertiary,no,4567.0,,yes,cellular,,jul,,1.0,-1,0.0,unknown,no
26.0,services,single,secondary,,127.0,yes,,cellular,23.0,jul,,3.0,-1,,unknown,no
34.0,blue-collar,married,primary,,176.0,no,,,24.0,,78.0,1.0,-1,0.0,unknown,no
,retired,married,tertiary,no,0.0,yes,,,28.0,may,,,-1,0.0,unknown,yes
36.0,services,single,secondary,,1482.0,yes,no,,18.0,,,,174,1.0,other,no
,blue-collar,,,no,,yes,no,,,may,,1.0,-1,0.0,unknown,no
,technician,divorced,secondary,,,,no,,29.0,aug,24.0,12.0,-1,0.0,unknown,no
52.0,entrepreneur,divorced,primary,no,278.0,,,unknown,,may,,2.0,-1,,,no
36.0,management,single,tertiary,,3875.0,yes,no,unknown,,,21.0,5.0,-1,0.0,,no
,technician,,,no,,,,,27.0,may,112.0,1.0,-1,0.0,unknown,no
,management,divorced,tertiary,no,366.0,,,,3.0,,593.0,,-1,,unknown,yes
57.0,housemaid,married,,,,yes,yes,cellular,7.0,aug,59.0,,-1,0.0,unknown,no
48.0,management,,,no,998.0,,no,,29.0,,,,-1,,unknown,no
,self-employed,,primary,,0.0,yes,no,telephone,28.0,jul,97.0,,-1,0.0,,no
39.0,management,,,no,246.0,no,no,,11.0,aug,86.0,2.0,-1,0.0,unknown,no
44.0,blue-collar,married,secondary,no,-182.0,yes,yes,,14.0,may,,10.0,-1,0.0,unknown,no
27.0,management,single,,,446.0,no,no,cellular,23.0,,,3.0,-1,0.0,unknown,no
59.0,retired,married,,,1173.0,no,,unknown,9.0,jun,77.0,2.0,-1,0.0,,no
,technician,divorced,secondary,no,5957.0,yes,no,cellular,18.0,,138.0,2.0,-1,,unknown,no
44.0,admin.,,secondary,no,,no,no,cellular,3.0,nov,,1.0,-1,,unknown,yes
50.0,admin.,married,,no,,,no,,4.0,aug,86.0,4.0,-1,,,no
,management,,tertiary,no,,yes,,telephone,,,9.0,3.0,-1,,,no
,admin.,,,no,1934.0,no,yes,,14.0,may,225.0,1.0,364,,,no
,technician,single,,no,,no,no,,22.0,,,,-1,,unknown,no
38.0,blue-collar,,secondary,no,284.0,yes,yes,,3.0,,1030.0,,-1,0.0,,no
55.0,blue-collar,married,,no,23.0,,no,cellular,13.0,aug,123.0,,-1,0.0,unknown,no
,management,single,,no,1373.0,,no,cellular,22.0,oct,119.0,4.0,-1,0.0,,no
31.0,management,,tertiary,no,,yes,no,cellular,,may,,,293,,failure,no
38.0,blue-collar,divorced,secondary,no,,no,no,,9.0,jun,299.0,5.0,-1,,unknown,no
29.0,unemployed,single,,,,no,no,cellular,5.0,,,1.0,-1,0.0,,no
,services,,,no,186.0,yes,yes,unknown,9.0,,,1.0,-1,,unknown,no
35.0,unemployed,married,,no,,,no,,,may,,4.0,91,,,no
40.0,self-employed,single,tertiary,,2893.0,no,,cellular,2.0,jun,76.0,3.0,-1,0.0,unknown,no
34.0,blue-collar,,secondary,,1897.0,,,cellular,19.0,,,1.0,-1,,,no
32.0,technician,,,no,5514.0,,no,cellular,22.0,,319.0,1.0,182,1.0,success,yes
33.0,blue-collar,married,secondary,,889.0,yes,,unknown,,sep,13.0,1.0,373,6.0,success,no
,management,,tertiary,,273.0,yes,no,unknown,16.0,may,803.0,1.0,-1,,,yes
,admin.,,,no,1193.0,no,,,12.0,,396.0,2.0,-1,0.0,unknown,no
58.0,management,,tertiary,no,2729.0,no,no,,18.0,jun,,1.0,-1,,unknown,no
,admin.,,secondary,no,0.0,,,cellular,20.0,apr,,,-1,,,no
42.0,blue-collar,married,,no,,,no,unknown,,jun,175.0,7.0,-1,0.0,,no
34.0,technician,,,no,2729.0,yes,no,,6.0,apr,,1.0,139,1.0,,no
,management,married,,,317.0,,,unknown,23.0,,162.0,3.0,-1,,unknown,no
60.0,housemaid,,primary,,517.0,no,no,,12.0,jun,1178.0,,-1,,unknown,no
50.0,management,married,tertiary,no,-470.0,,no,cellular,,may,,2.0,170,3.0,failure,no
,self-employed,single,,,4579.0,no,no,cellular,,,409.0,,-1,0.0,unknown,yes
27.0,blue-collar,,,,1.0,,,,14.0,,116.0,3.0,-1,0.0,unknown,no
37.0,management,married,tertiary,no,5106.0,no,no,cellular,,apr,244.0,1.0,-1,,,yes
31.0,technician,married,tertiary,,636.0,yes,no,cellular,4.0,may,352.0,4.0,-1,,,yes
,services,married,,,,,no,cellular,12.0,may,152.0,1.0,182,6.0,success,yes
38.0,management,married,tertiary,no,126.0,yes,,unknown,,may,164.0,2.0,-1,,,no
,self-employed,married,,no,-33.0,yes,no,unknown,28.0,may,,3.0,-1,0.0,,no
,technician,,secondary,no,,,no,,27.0,aug,,,-1,,unknown,no
,admin.,,secondary,no,-6.0,yes,no,unknown,,may,566.0,,-1,,unknown,no
,technician,married,tertiary,no,,no,no,cellular,27.0,oct,,2.0,183,3.0,,no
,technician,,secondary,,,yes,no,cellular,7.0,may,265.0,3.0,-1,0.0,unknown,no
,blue-collar,married,primary,,2569.0,,no,unknown,,jun,172.0,1.0,-1,0.0,unknown,no
34.0,technician,single,,no,201.0,no,no,cellular,22.0,,257.0,2.0,-1,,unknown,no
54.0,retired,divorced,,,0.0,no,no,,13.0,,,,-1,0.0,unknown,yes
30.0,blue-collar,,,,6.0,yes,no,cellular,28.0,,241.0,3.0,-1,0.0,unknown,no
35.0,entrepreneur,single,secondary,no,,,,,21.0,jul,,4.0,-1,,unknown,no
,blue-collar,,,no,706.0,,no,cellular,,apr,329.0,,322,,failure,no
36.0,management,married,secondary,,1825.0,yes,no,,14.0,may,24.0,1.0,346,,failure,no
,self-employed,married,tertiary,no,185.0,no,,cellular,,jun,177.0,,138,1.0,failure,no
72.0,blue-collar,,primary,no,,no,,,13.0,,,1.0,-1,0.0,unknown,no
64.0,management,,,,,no,,,22.0,apr,135.0,3.0,-1,0.0,unknown,no
53.0,technician,divorced,secondary,,,no,no,cellular,9.0,jul,175.0,,-1,,unknown,no
35.0,management,,,no,2988.0,,no,,25.0,,179.0,1.0,-1,0.0,unknown,no
,self-employed,married,secondary,no,1407.0,,,unknown,,,58.0,1.0,-1,0.0,,no
40.0,technician,married,secondary,,,no,,cellular,17.0,apr,342.0,,-1,0.0,,no
41.0,services,divorced,,no,654.0,,no,,13.0,may,,,-1,0.0,,no
,retired,married,primary,,5173.0,,,,,jun,88.0,8.0,-1,0.0,unknown,no
,entrepreneur,married,tertiary,no,3463.0,,,,28.0,,210.0,3.0,-1,0.0,unknown,no
39.0,blue-collar,,,,,no,no,,,feb,731.0,,193,,failure,no
61.0,management,married,tertiary,no,,,,,2.0,feb,670.0,3.0,-1,0.0,unknown,yes
,entrepreneur,married,primary,no,177.0,,no,,12.0,may,63.0,,-1,,,no
28.0,management,married,tertiary,,3694.0,no,yes,cellular,,,70.0,2.0,-1,0.0,,no
58.0,retired,,secondary,no,,no,,cellular,,,72.0,6.0,274,,,no
60.0,admin.,divorced,secondary,,,,no,,,may,241.0,,364,,,no
66.0,admin.,single,secondary,no,10177.0,,,cellular,5.0,may,272.0,4.0,-1,0.0,unknown,no
,management,single,tertiary,no,,,no,cellular,,aug,207.0,8.0,98,1.0,failure,yes
49.0,self-employed,,,no,,yes,no,cellular,15.0,may,64.0,6.0,-1,0.0,unknown,no
40.0,services,married,secondary,no,0.0,no,,,12.0,jun,,2.0,-1,0.0,,no
23.0,technician,single,secondary,no,,,,cellular,30.0,apr,,1.0,-1,,unknown,no
29.0,management,,,no,15459.0,,,cellular,26.0,may,245.0,,97,7.0,,no
,blue-collar,,primary,,,yes,yes,unknown,9.0,may,94.0,1.0,-1,,unknown,no
,unknown,,,,2508.0,,,unknown,20.0,,34.0,,-1,,unknown,no
,blue-collar,married,primary,no,320.0,no,no,,,jul,203.0,,-1,0.0,unknown,no
,admin.,married,tertiary,no,,no,no,cellular,24.0,jul,,1.0,-1,0.0,,no
30.0,self-employed,married,,no,,,no,cellular,13.0,,158.0,,-1,,unknown,no
27.0,admin.,single,secondary,no,,,yes,,,,,1.0,-1,0.0,,no
49.0,management,,tertiary,,,,yes,unknown,17.0,nov,56.0,1.0,103,,other,no
27.0,services,single,secondary,,201.0,,no,unknown,,jun,,2.0,-1,0.0,unknown,no
51.0,blue-collar,married,secondary,no,160.0,yes,,,7.0,may,,1.0,359,,,no
32.0,admin.,divorced,,,5.0,,yes,,,may,,3.0,363,,other,no
30.0,blue-collar,,,,,,no,,16.0,may,123.0,1.0,-1,0.0,,no
,admin.,,secondary,no,,yes,,cellular,20.0,nov,110.0,1.0,-1,,unknown,no
,blue-collar,single,primary,,,,no,unknown,30.0,may,,,-1,,,no
,retired,divorced,secondary,no,1341.0,no,no,cellular,18.0,dec,415.0,7.0,-1,0.0,unknown,yes
37.0,services,divorced,secondary,no,490.0,yes,,,,feb,73.0,1.0,-1,0.0,,no
,technician,single,secondary,,,yes,no,unknown,,,243.0,2.0,-1,0.0,unknown,no
37.0,blue-collar,,secondary,,,yes,no,,9.0,may,137.0,2.0,-1,0.0,unknown,no
35.0,management,married,,,8.0,yes,,unknown,23.0,,55.0,,-1,0.0,,no
,services,married,secondary,no,-632.0,yes,yes,,20.0,apr,,5.0,-1,0.0,unknown,no
32.0,admin.,,secondary,no,116.0,,,,16.0,jul,255.0,,-1,,unknown,no
,admin.,married,primary,,,yes,no,,11.0,may,95.0,1.0,-1,,unknown,no
31.0,blue-collar,married,,,2.0,,,,10.0,,112.0,1.0,-1,0.0,unknown,no
28.0,blue-collar,,secondary,no,,,yes,cellular,5.0,may,,,-1,,unknown,no
,services,married,secondary,,54.0,yes,no,,18.0,,97.0,1.0,370,1.0,failure,no
,student,single,,no,549.0,,no,cellular,2.0,sep,154.0,1.0,-1,0.0,unknown,no
,blue-collar,married,primary,,,yes,no,,,may,135.0,2.0,370,2.0,failure,no
69.0,retired,married,primary,,579.0,,,,14.0,aug,230.0,,-1,0.0,unknown,no
,entrepreneur,,,no,1467.0,yes,yes,cellular,17.0,nov,349.0,1.0,-1,,unknown,no
,admin.,single,secondary,no,0.0,yes,no,cellular,8.0,may,38.0,1.0,-1,0.0,unknown,no
47.0,management,married,,no,109.0,yes,,cellular,22.0,jul,268.0,,-1,0.0,,no
52.0,management,married,,no,,,,,11.0,may,,4.0,-1,,unknown,no
,services,married,secondary,no,90.0,yes,no,,28.0,jul,,,-1,,,no
60.0,blue-collar,married,primary,,,,no,cellular,18.0,aug,,4.0,-1,0.0,,yes
,management,divorced,secondary,no,1897.0,,yes,unknown,,jun,197.0,1.0,-1,0.0,,no
44.0,admin.,married,secondary,no,,,,cellular,,,180.0,2.0,-1,0.0,unknown,no
38.0,entrepreneur,married,,,868.0,no,no,cellular,20.0,nov,,2.0,-1,0.0,unknown,no
,entrepreneur,married,secondary,no,653.0,yes,no,unknown,,may,,1.0,-1,0.0,,no
,unemployed,divorced,primary,no,0.0,,no,cellular,,jul,175.0,4.0,-1,,unknown,no
33.0,technician,married,secondary,no,0.0,,yes,cellular,19.0,nov,,,-1,,unknown,no
,services,,secondary,,218.0,yes,no,,29.0,may,200.0,2.0,-1,0.0,unknown,no
51.0,blue-collar,,primary,no,,no,,unknown,16.0,jun,75.0,,-1,0.0,unknown,no
48.0,blue-collar,married,secondary,no,741.0,,no,cellular,,apr,,1.0,-1,0.0,unknown,no
37.0,services,single,,no,1050.0,yes,,cellular,,feb,586.0,,-1,0.0,,no
,services,single,secondary,no,-56.0,no,yes,cellular,,jul,119.0,5.0,-1,0.0,unknown,no
30.0,blue-collar,married,primary,no,1.0,yes,yes,telephone,22.0,,80.0,2.0,-1,,unknown,no
,blue-collar,married,,no,,,,cellular,,may,112.0,,330,3.0,,no
,technician,married,secondary,,,yes,no,,19.0,may,130.0,2.0,-1,0.0,unknown,no
54.0,unemployed,,primary,no,541.0,,,cellular,,,237.0,3.0,-1,0.0,,no
31.0,unemployed,,,no,,no,no,cellular,,aug,377.0,,-1,0.0,,no
,unknown,married,,no,895.0,,no,cellular,7.0,,335.0,,-1,,,yes
,unemployed,,,,,yes,,,29.0,,121.0,,-1,0.0,unknown,no
30.0,admin.,married,secondary,no,0.0,no,no,cellular,15.0,,127.0,5.0,-1,,,no
,technician,,,no,,,no,,1.0,jul,650.0,2.0,-1,0.0,,yes
30.0,admin.,married,secondary,no,122.0,,no,unknown,,may,,1.0,-1,,unknown,no
30.0,blue-collar,,,no,673.0,yes,no,,20.0,may,,2.0,-1,0.0,,no
35.0,technician,,secondary,no,0.0,no,,cellular,,aug,124.0,,-1,0.0,,no
33.0,services,,,no,411.0,,,,8.0,may,216.0,,-1,0.0,unknown,no
,blue-collar,divorced,primary,,-97.0,yes,,cellular,,,747.0,,-1,,,no
,blue-collar,married,secondary,,-217.0,yes,,cellular,11.0,may,313.0,,349,,other,no
,management,,,no,5037.0,,no,cellular,,,252.0,9.0,185,5.0,other,yes
46.0,admin.,,,no,2232.0,no,,cellular,13.0,feb,,,-1,,,yes
,blue-collar,married,secondary,no,-932.0,,,unknown,7.0,may,,,-1,0.0,,no
,management,married,tertiary,,,,no,,23.0,jun,883.0,1.0,674,,,no
30.0,technician,single,,,236.0,yes,,unknown,16.0,,,,-1,0.0,,no
40.0,entrepreneur,married,,no,,yes,,,11.0,jul,,2.0,-1,0.0,,no
,blue-collar,married,primary,no,,no,,unknown,12.0,may,,2.0,-1,0.0,unknown,no
27.0,admin.,married,secondary,no,,no,,cellular,14.0,jul,,,-1,,unknown,no
41.0,blue-collar,married,,no,849.0,,,unknown,15.0,may,72.0,1.0,-1,0.0,unknown,no
54.0,services,,secondary,no,386.0,yes,no,cellular,,aug,155.0,2.0,-1,0.0,unknown,no
32.0,management,single,,no,1218.0,,no,telephone,28.0,,,2.0,-1,,unknown,no
31.0,management,married,tertiary,no,2603.0,,no,,,,,,-1,0.0,,yes
42.0,blue-collar,married,secondary,no,,,,unknown,26.0,,115.0,,-1,0.0,,no
48.0,admin.,,primary,no,607.0,no,no,unknown,20.0,,29.0,2.0,-1,,,no
,blue-collar,married,primary,,79.0,,no,cellular,14.0,,,2.0,-1,,,no
55.0,technician,divorced,,,,yes,yes,cellular,25.0,aug,113.0,3.0,-1,0.0,,no
49.0,technician,married,secondary,no,1091.0,no,,,30.0,jul,47.0,,-1,0.0,unknown,no
,management,divorced,,no,743.0,,no,unknown,5.0,jun,36.0,2.0,-1,,,no
47.0,entrepreneur,,,,209.0,yes,,,6.0,may,135.0,,-1,,unknown,no
24.0,management,,,no,,no,,,3.0,jul,67.0,2.0,-1,0.0,,no
,entrepreneur,married,,,2.0,no,no,,16.0,jun,,,-1,0.0,,no
32.0,management,single,tertiary,no,,no,no,,,aug,,5.0,-1,,unknown,yes
25.0,student,single,,no,1116.0,yes,no,,2.0,mar,,3.0,-1,0.0,,no
49.0,blue-collar,married,,,-55.0,no,,unknown,17.0,jun,150.0,,-1,0.0,unknown,no
,retired,divorced,secondary,no,,,no,cellular,14.0,,1060.0,2.0,-1,0.0,unknown,yes
30.0,management,single,,no,,,,unknown,,,,16.0,-1,0.0,,no
46.0,blue-collar,married,secondary,,,,no,unknown,26.0,,724.0,1.0,-1,,unknown,no
,management,married,,,1519.0,no,no,,,,,1.0,92,1.0,success,yes
37.0,entrepreneur,,,,,,no,unknown,20.0,jun,,,-1,,,no
44.0,blue-collar,,primary,no,-14.0,yes,yes,unknown,19.0,may,179.0,,-1,0.0,unknown,no
,services,,secondary,no,5673.0,no,,cellular,4.0,aug,357.0,3.0,-1,,,no
,blue-collar,married,,,,,,,5.0,,82.0,1.0,-1,,unknown,no
48.0,technician,,tertiary,no,0.0,no,,telephone,,aug,,,-1,0.0,unknown,no
,management,married,,no,625.0,,no,,7.0,apr,424.0,1.0,138,1.0,failure,no
37.0,student,married,,no,0.0,no,,unknown,18.0,,115.0,,-1,0.0,unknown,no
51.0,services,married,secondary,no,,yes,,cellular,,feb,177.0,,211,3.0,,no
,retired,,secondary,,8304.0,,no,telephone,9.0,jun,,1.0,64,12.0,,yes
32.0,management,,,no,151.0,,no,,6.0,may,,1.0,-1,0.0,unknown,no
48.0,services,married,,yes,,yes,,,,,25.0,7.0,-1,0.0,unknown,no
49.0,blue-collar,,tertiary,no,1784.0,,no,unknown,12.0,,,1.0,-1,,unknown,no
30.0,management,married,tertiary,no,3134.0,yes,no,,17.0,jul,124.0,1.0,-1,,,no
,self-employed,single,secondary,,49.0,,,cellular,30.0,jan,208.0,,-1,0.0,unknown,no
34.0,technician,married,,,,no,no,cellular,13.0,aug,,,-1,0.0,,no
49.0,management,married,secondary,no,1623.0,,no,cellular,,,,2.0,-1,0.0,unknown,yes
48.0,management,married,tertiary,no,,,no,telephone,,may,376.0,,339,,failure,no
40.0,services,,,no,17.0,no,no,,4.0,jun,78.0,1.0,-1,0.0,,no
38.0,blue-collar,,,no,2008.0,yes,no,cellular,18.0,,354.0,1.0,-1,0.0,unknown,no
46.0,blue-collar,,primary,no,91.0,yes,no,,6.0,,,,356,,,no
,entrepreneur,married,,,,yes,no,cellular,,,,,191,,failure,no
,management,,,no,1027.0,yes,no,cellular,14.0,may,433.0,1.0,-1,,unknown,no
,services,,unknown,no,,,,,29.0,may,,2.0,-1,0.0,,no
33.0,blue-collar,,primary,no,142.0,yes,no,telephone,11.0,may,41.0,2.0,300,,failure,no
26.0,management,single,,,205.0,,,unknown,26.0,,111.0,,-1,,unknown,no
,admin.,single,secondary,,852.0,no,no,cellular,,apr,108.0,,-1,0.0,unknown,no
,blue-collar,married,,yes,,yes,no,cellular,7.0,may,,,-1,0.0,unknown,no
42.0,self-employed,,secondary,,,no,no,,,jul,108.0,2.0,-1,0.0,unknown,no
45.0,admin.,married,secondary,no,,yes,,cellular,3.0,,224.0,,-1,0.0,unknown,yes
,technician,single,secondary,no,628.0,yes,no,,,may,1083.0,2.0,-1,0.0,unknown,no
32.0,management,,tertiary,no,311.0,,no,unknown,12.0,may,757.0,2.0,-1,0.0,,yes
39.0,blue-collar,,primary,no,1564.0,no,no,unknown,,,,1.0,-1,,,no
,blue-collar,single,secondary,no,856.0,,yes,cellular,30.0,jul,,,-1,,,no
,management,,tertiary,,1509.0,,no,cellular,15.0,mar,,,124,,,no
,services,married,secondary,no,,no,no,,,jul,,,-1,,,no
40.0,technician,single,tertiary,no,,no,no,cellular,15.0,jan,176.0,,-1,0.0,,no
48.0,technician,married,,no,127.0,no,yes,cellular,7.0,,524.0,5.0,-1,0.0,,no
31.0,services,married,secondary,no,413.0,yes,,unknown,13.0,,65.0,,-1,0.0,,no
,admin.,married,,no,710.0,,yes,cellular,6.0,may,653.0,,334,,success,yes
,technician,,secondary,,,,no,,,,,1.0,100,,other,yes
28.0,management,single,,no,,no,,cellular,10.0,mar,,1.0,-1,,unknown,yes
40.0,management,divorced,tertiary,,69.0,,no,cellular,6.0,,503.0,2.0,280,2.0,,no
34.0,admin.,,secondary,no,1499.0,yes,,,13.0,,,1.0,327,2.0,failure,no
29.0,self-employed,married,tertiary,,751.0,,,,23.0,may,121.0,2.0,-1,,,no
,management,,,no,61.0,,,cellular,,aug,452.0,2.0,-1,0.0,unknown,no
83.0,retired,,,,425.0,,no,telephone,22.0,,883.0,1.0,140,,failure,yes
55.0,services,divorced,,no,,yes,,,15.0,,,,-1,0.0,unknown,no
43.0,management,divorced,,no,,no,no,,,jan,,3.0,-1,0.0,unknown,no
23.0,student,single,secondary,no,1021.0,,no,telephone,19.0,,79.0,,-1,0.0,,no
44.0,technician,married,tertiary,no,,no,no,,4.0,jul,,,-1,0.0,,no
58.0,blue-collar,married,primary,,781.0,yes,no,cellular,15.0,may,74.0,2.0,-1,0.0,,no
29.0,admin.,,secondary,no,1448.0,no,,cellular,10.0,,217.0,1.0,184,7.0,,no
30.0,management,single,tertiary,no,604.0,no,,cellular,,feb,,,-1,0.0,unknown,no
,admin.,,secondary,no,-194.0,yes,no,cellular,7.0,may,127.0,1.0,-1,0.0,unknown,no
41.0,technician,married,secondary,no,0.0,no,no,,,mar,101.0,,-1,0.0,,no
,housemaid,married,,no,0.0,yes,,cellular,14.0,,,,-1,,unknown,no
31.0,technician,,secondary,,1014.0,yes,no,cellular,,,158.0,4.0,-1,,unknown,no
,admin.,single,tertiary,no,,,no,cellular,29.0,jan,242.0,1.0,-1,,unknown,no
47.0,services,married,secondary,,2597.0,yes,,unknown,16.0,,323.0,1.0,-1,0.0,,no
,self-employed,married,tertiary,,,yes,yes,unknown,16.0,jun,18.0,,-1,0.0,,no
,management,married,,,1906.0,yes,no,cellular,14.0,jul,68.0,,-1,0.0,unknown,no
34.0,blue-collar,married,primary,no,-319.0,yes,yes,,,jul,,,-1,0.0,unknown,no
,management,,,,-296.0,yes,no,cellular,14.0,may,113.0,3.0,-1,0.0,,no
40.0,technician,married,secondary,no,169.0,yes,no,cellular,,,43.0,4.0,-1,0.0,,no
,self-employed,single,tertiary,,556.0,no,no,,,jun,200.0,2.0,-1,0.0,unknown,no
65.0,retired,divorced,,no,,no,no,cellular,,aug,,2.0,-1,,unknown,no
53.0,technician,divorced,secondary,no,751.0,yes,no,unknown,,,343.0,4.0,-1,0.0,unknown,no
,technician,single,secondary,no,,no,,,,mar,229.0,,-1,,,no
33.0,technician,,,no,-386.0,yes,no,,23.0,may,530.0,,-1,0.0,unknown,no
56.0,blue-collar,,primary,,379.0,,no,cellular,13.0,aug,58.0,,-1,0.0,unknown,no
,self-employed,married,,no,,no,,cellular,30.0,apr,78.0,2.0,176,1.0,success,no
,technician,married,secondary,no,9121.0,no,,unknown,5.0,jun,147.0,1.0,-1,0.0,,no
,management,,tertiary,no,1466.0,,no,,25.0,jul,40.0,1.0,-1,,,no
,blue-collar,married,primary,no,0.0,,,,18.0,,618.0,2.0,-1,,,no
,blue-collar,married,primary,no,951.0,,no,cellular,,,23.0,,-1,0.0,unknown,no
46.0,admin.,,secondary,,368.0,,no,cellular,,aug,293.0,,90,4.0,other,yes
41.0,blue-collar,,secondary,no,121.0,yes,no,,,,16.0,,176,5.0,other,no
59.0,services,,secondary,no,204.0,no,no,cellular,23.0,,,,-1,0.0,unknown,no
24.0,admin.,,secondary,no,299.0,yes,no,cellular,6.0,may,209.0,1.0,321,,failure,no
,management,married,tertiary,no,,yes,no,unknown,21.0,may,,1.0,-1,,unknown,no
40.0,blue-collar,married,primary,no,-335.0,,no,,,may,260.0,1.0,-1,,,no
42.0,admin.,married,secondary,,3165.0,yes,,unknown,,,298.0,4.0,-1,0.0,unknown,no
50.0,services,married,,no,254.0,yes,,cellular,15.0,apr,397.0,2.0,337,1.0,failure,no
25.0,management,single,,no,553.0,yes,,cellular,17.0,sep,113.0,,479,,failure,no
,services,,secondary,,518.0,,,telephone,,,76.0,1.0,-1,,unknown,no
,management,married,tertiary,no,85.0,,,,1.0,jun,141.0,1.0,-1,,,no
,blue-collar,married,unknown,no,603.0,,no,,23.0,may,773.0,,-1,,unknown,no
21.0,services,,secondary,,361.0,,,telephone,5.0,jun,,1.0,95,1.0,other,no
52.0,blue-collar,,,,,yes,,,7.0,may,423.0,,-1,0.0,unknown,no
55.0,retired,,primary,,4424.0,,,cellular,5.0,aug,67.0,4.0,-1,0.0,,no
,technician,single,secondary,,2610.0,yes,yes,unknown,,jun,626.0,1.0,-1,0.0,,no
,technician,married,,,3234.0,,no,cellular,18.0,nov,578.0,,-1,,unknown,yes
32.0,blue-collar,,secondary,no,687.0,,no,unknown,9.0,,,1.0,-1,,,no
,blue-collar,married,secondary,,,yes,,unknown,23.0,,248.0,4.0,-1,0.0,unknown,no
34.0,technician,,secondary,no,341.0,no,yes,cellular,,jan,136.0,,262,3.0,,no
,technician,single,tertiary,,316.0,no,no,,21.0,,126.0,,-1,0.0,,no
,technician,married,secondary,no,,,no,telephone,28.0,jan,,3.0,-1,,unknown,no
,management,married,unknown,no,415.0,,no,,,may,7.0,7.0,-1,,unknown,no
48.0,management,divorced,,no,507.0,yes,,cellular,9.0,apr,,1.0,-1,0.0,,no
29.0,blue-collar,married,secondary,no,,yes,no,cellular,13.0,may,,1.0,-1,0.0,unknown,no
,management,married,tertiary,no,0.0,,no,cellular,,jul,243.0,,-1,0.0,unknown,no
37.0,blue-collar,married,primary,,,yes,no,,13.0,,,,362,,,no
44.0,admin.,single,secondary,,2524.0,no,no,unknown,19.0,jun,82.0,1.0,-1,0.0,unknown,no
36.0,unemployed,,,,9019.0,,no,unknown,11.0,jun,,3.0,-1,,,no
,blue-collar,,,no,39.0,yes,no,,,,27.0,5.0,-1,0.0,,no
31.0,blue-collar,married,secondary,no,0.0,,,unknown,5.0,may,143.0,1.0,-1,,,no
49.0,technician,divorced,secondary,no,,yes,no,unknown,,,,6.0,-1,,,no
,blue-collar,single,,no,,yes,no,cellular,,apr,1174.0,1.0,345,4.0,,yes
57.0,admin.,divorced,unknown,no,,,,cellular,20.0,nov,,1.0,-1,0.0,unknown,no
,blue-collar,,,,1520.0,yes,no,,,,115.0,,-1,,unknown,no
,blue-collar,divorced,secondary,no,-140.0,yes,,,26.0,,,2.0,-1,0.0,unknown,no
,retired,,primary,no,,no,,,15.0,,,1.0,-1,0.0,unknown,no
,blue-collar,single,secondary,no,578.0,yes,no,unknown,,may,,2.0,-1,,,no
40.0,blue-collar,,,,,,,unknown,6.0,may,64.0,,-1,0.0,,no
38.0,services,single,,no,2253.0,yes,no,cellular,,,937.0,3.0,-1,,unknown,yes
,management,,,,1171.0,,no,cellular,10.0,,129.0,1.0,-1,0.0,,no
,technician,single,,,452.0,,no,cellular,,may,59.0,1.0,-1,0.0,unknown,no
28.0,admin.,,secondary,no,,yes,,,29.0,,79.0,1.0,225,2.0,,no
79.0,retired,,secondary,no,4738.0,,no,,9.0,,151.0,5.0,-1,0.0,,no
51.0,admin.,divorced,secondary,,,yes,no,unknown,19.0,may,83.0,1.0,-1,,,no
32.0,student,,,no,0.0,no,no,cellular,,,,5.0,3,,,no
